TransactionID,TransactionDate,CustomerID,CustomerName,Gender,Age,City,State,ProductName,Category,SubCategory,Quantity,Price,PaymentMode,OrderStatus
TXN100885,2025/05/19,CUST1914,Jiya Chopra,Male,52,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Cancelled
TXN100886,2025/11/05,CUST1292,Adira Chaudhuri,Male,36,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Returned
TXN100887,2025/11/30,CUST1076,Hrishita De,Male,48,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,Cash,Delivered
TXN100888,2025/02/02,CUST1263,Myra Dasgupta,Female,43,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Cancelled
TXN100889,01-05-2025,CUST1741,Shray Wali,Male,33,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Returned
TXN100890,14-01-2025,CUST1755,Drishya Sheth,Female,34,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,1,1800,Cash,Delivered
TXN100891,2025/01/09,CUST1617,Aayush Sahota,Male,59,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN100892,2025/07/31,CUST1994,Romil Sachdeva,Male,52,Delhi,Delhi,Nike Shoes,Fashion,Footwear,3,4500,Cash,Cancelled
TXN100893,2025/06/05,CUST1189,Misha Rout,Male,46,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,UPI,Returned
TXN100894,2025/08/06,CUST1632,Fateh Tripathi,Male,27,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,5,58000,UPI,Delivered
TXN100895,2025/12/06,CUST1375,Adah Chahal,Female,44,Delhi,Delhi,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Returned
TXN100896,2025/06/11,CUST1296,Biju Sinha,Male,28,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Debit Card,Cancelled
TXN100897,2025/08/22,CUST1996,Oorja Lad,Female,38,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Returned
TXN100898,2025/01/21,CUST1391,Kimaya Ganesh,Female,23,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Returned
TXN100899,2025/03/01,CUST1554,Anvi Hayer,Male,59,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,4,58000,UPI,Delivered
TXN100900,2025/06/16,CUST1619,Dishani Rajagopalan,Female,45,Hyderabad,Telangana,Wooden Table,Furniture,Table,5,12000,UPI,Returned
TXN100901,08-03-2025,CUST1513,Vihaan Ganguly,Male,28,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Cancelled
TXN100902,2025/09/06,CUST1269,Mishti Kannan,Female,43,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,2,65000,Cash,Returned
TXN100903,2025/10/09,CUST1398,Sana Taneja,Male,32,Delhi,Delhi,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN100904,2025/06/25,CUST1548,Mahika Manne,Female,26,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100905,02-03-2025,CUST1527,Fateh Sehgal,Female,41,Pune,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,Credit Card,Cancelled
TXN100906,24-06-2025,CUST1517,Tara Reddy,Male,47,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,1,5000,Credit Card,Delivered
TXN100907,2025/07/26,CUST1543,Ryan Tak,Male,33,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,Cash,Delivered
TXN100908,29-03-2025,CUST1343,Indrans Kant,Male,54,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,3,5000,Cash,Returned
TXN100909,2025/04/18,CUST1947,Khushi Garg,Male,21,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,3,58000,UPI,Returned
TXN100910,2025/05/18,CUST1449,Sahil Kala,Male,33,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,2,4500,UPI,Returned
TXN100911,2025/06/21,CUST1555,Kiaan Reddy,Male,41,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Returned
TXN100912,2025/02/12,CUST1389,Anahi Dugar,Female,47,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN100913,21-01-2025,CUST1287,Saksham Tank,Female,30,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Cancelled
TXN100914,15-09-2025,CUST1355,Ahana  Tara,Male,27,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,1,65000,Cash,Returned
TXN100915,07-01-2025,CUST1447,Ranbir Chatterjee,Female,35,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,2,72000,Cash,Delivered
TXN100916,20-06-2025,CUST1444,Ira Karan,Male,20,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,2,4500,Debit Card,Cancelled
TXN100917,26-11-2025,CUST1093,Onkar Gour,Male,18,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,3,65000,UPI,Delivered
TXN100918,01-01-2026,CUST1566,Aarush Majumdar,Female,41,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,4,5000,Debit Card,Cancelled
TXN100919,28-01-2025,CUST1332,Darshit Jha,Male,21,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Returned
TXN100920,02-03-2025,CUST1361,Jayesh Dube,Female,60,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Delivered
TXN100921,15-10-2025,CUST1091,Nitara Sami,Female,52,Delhi,Delhi,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Cancelled
TXN100922,18-05-2025,CUST1713,Rohan Dhaliwal,Female,34,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,1,1800,UPI,Delivered
TXN100923,14-12-2025,CUST1005,Vivaan Tata,Male,57,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,1,5000,Credit Card,Cancelled
TXN100924,27-11-2025,CUST1662,Zeeshan Raja,Female,23,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,3,65000,Cash,Cancelled
TXN100925,29-05-2025,CUST1793,Vaibhav Konda,Male,52,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,4,58000,UPI,Returned
TXN100926,2025/05/25,CUST1789,Saanvi Sachar,Female,60,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,1,5000,Cash,Returned
TXN100927,2025/07/15,CUST1031,Arnav Yogi,Male,58,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100928,2025/12/07,CUST1204,Tara Agarwal,Female,39,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Cancelled
TXN100929,04-11-2025,CUST1848,Manjari Ramesh,Female,48,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,4,65000,Debit Card,Returned
TXN100930,30-03-2025,CUST1034,Jayesh Luthra,Male,58,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Delivered
TXN100931,22-05-2025,CUST1129,Sumer Garde,Male,29,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,UPI,Returned
TXN100932,2025/08/11,CUST1909,Umang Hari,Female,51,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,UPI,Cancelled
TXN100933,2025/12/05,CUST1044,Devansh Kade,Male,46,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Returned
TXN100934,2025/04/16,CUST1467,Hridaan Sarna,Male,54,Pune,Maharashtra,Wooden Table,Furniture,Table,3,12000,Credit Card,Returned
TXN100935,23-10-2025,CUST1387,Oorja Mannan,Male,44,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Delivered
TXN100936,2025/05/03,CUST1460,Hazel Dhaliwal,Female,34,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,UPI,Delivered
TXN100937,14-03-2025,CUST1525,Parinaaz Bhalla,Male,50,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,4,5000,UPI,Cancelled
TXN100938,2025/05/02,CUST1492,Kartik Chandra,Male,55,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Debit Card,Cancelled
TXN100939,2025/04/12,CUST1677,Yakshit Sastry,Male,34,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Cancelled
TXN100940,2026/01/03,CUST1777,Pihu Badami,Male,40,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,5,1800,UPI,Returned
TXN100941,2025/08/07,CUST1659,Hridaan Jayaraman,Female,29,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,Debit Card,Cancelled
TXN100942,2025/09/18,CUST1812,Vivaan Chadha,Male,57,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,1,5000,Cash,Delivered
TXN100943,23-07-2025,CUST1850,Prisha Mangal,Male,35,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Returned
TXN100944,02-01-2026,CUST1907,Jayant Ganguly,Male,35,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,4,58000,Credit Card,Delivered
TXN100945,2025/06/21,CUST1512,Jivin Amble,Female,51,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,UPI,Returned
TXN100946,01-11-2025,CUST1779,Samar Varkey,Female,52,Kolkata,West Bengal,Wooden Table,Furniture,Table,1,12000,Credit Card,Returned
TXN100947,2025/01/29,CUST1255,Nirvi Rout,Female,37,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Delivered
TXN100948,2025/07/05,CUST1907,Tanya Bala,Male,52,Mumbai,Maharashtra,Wooden Table,Furniture,Table,2,12000,Cash,Cancelled
TXN100949,2025/02/25,CUST1934,Hiran Roy,Male,45,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,UPI,Cancelled
TXN100950,28-11-2025,CUST1395,Shanaya Kothari,Female,50,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,4,58000,Credit Card,Returned
TXN100951,14-08-2025,CUST1889,Bhamini Dalal,Male,46,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,UPI,Returned
TXN100952,2025/08/19,CUST1636,Aarav Aurora,Female,58,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Delivered
TXN100953,12-06-2025,CUST1219,Shayak Sani,Female,53,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,2,1800,Credit Card,Cancelled
TXN100954,2025/05/19,CUST1440,Veer Som,Female,51,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,2,4500,Cash,Returned
TXN100955,19-08-2025,CUST1760,Fateh Kohli,Female,45,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Returned
TXN100956,2025/04/25,CUST1202,Kismat Swaminathan,Female,40,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,Debit Card,Delivered
TXN100957,19-02-2025,CUST1148,Sana Buch,Male,45,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,2,58000,Debit Card,Returned
TXN100958,22-03-2025,CUST1091,Dharmajan Handa,Female,47,Pune,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Cash,Cancelled
TXN100959,19-12-2025,CUST1729,Zaina Saxena,Female,54,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,4,4500,UPI,Returned
TXN100960,2025/04/17,CUST1717,Yashvi Chahal,Male,18,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,5,58000,UPI,Cancelled
TXN100961,2025/09/14,CUST1050,Reyansh D’Alia,Female,46,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,4,65000,Cash,Delivered
TXN100962,2025/05/06,CUST1202,Samiha Thaman,Male,46,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Returned
TXN100963,2025/02/19,CUST1384,Elakshi Atwal,Male,57,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Cancelled
TXN100964,2025/11/04,CUST1239,Shamik Ravel,Male,29,Delhi,Delhi,iPhone 14,Electronics,Mobile,1,65000,UPI,Returned
TXN100965,2025/05/04,CUST1354,Prerak Kaur,Female,43,Pune,Maharashtra,Wooden Table,Furniture,Table,4,12000,Credit Card,Cancelled
TXN100966,2025/12/17,CUST1406,Pari Dyal,Male,56,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,5,65000,UPI,Cancelled
TXN100967,2025/11/27,CUST1233,Indrajit Sidhu,Female,31,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Cancelled
TXN100968,2025/06/19,CUST1167,Romil Dasgupta,Female,52,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,2,4500,UPI,Cancelled
TXN100969,27-02-2025,CUST1078,Armaan Dhaliwal,Female,32,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,1,5000,Cash,Cancelled
TXN100970,2025/03/28,CUST1780,Jayan Bajwa,Male,54,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,2,1800,Credit Card,Delivered
TXN100971,03-07-2025,CUST1132,Sahil Tripathi,Female,29,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Delivered
TXN100972,19-11-2025,CUST1239,Amani Contractor,Female,39,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,4,58000,Debit Card,Returned
TXN100973,2025/01/27,CUST1181,Drishya Samra,Female,54,Mumbai,Maharashtra,Wooden Table,Furniture,Table,5,12000,Credit Card,Returned
TXN100974,2025/05/16,CUST1896,Suhana Dugar,Male,33,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,3,5000,Credit Card,Delivered
TXN100975,2025/02/24,CUST1364,Dharmajan Chakraborty,Male,50,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,4,65000,UPI,Cancelled
TXN100976,2025/10/05,CUST1275,Mishti Shenoy,Male,57,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Cancelled
TXN100977,2025/07/05,CUST1496,Vivaan Dayal,Female,57,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Cash,Returned
TXN100978,2025/10/12,CUST1636,Tara Sengupta,Female,35,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,4,58000,Cash,Cancelled
TXN100979,10-12-2025,CUST1663,Umang Sarraf,Male,59,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,Debit Card,Returned
TXN100980,31-03-2025,CUST1893,Piya Sem,Male,41,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,2,1800,Credit Card,Returned
TXN100981,23-09-2025,CUST1208,Taran Wali,Male,23,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,1,58000,Cash,Delivered
TXN100982,20-06-2025,CUST1459,Eshani Shukla,Male,37,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,3,5000,Cash,Returned
TXN100983,06-02-2025,CUST1950,Advik Contractor,Female,60,Kolkata,West Bengal,Wooden Table,Furniture,Table,3,12000,Cash,Returned
TXN100984,2025/11/03,CUST1123,Saanvi Bir,Female,31,Delhi,Delhi,Sony Headphones,Electronics,Accessories,1,5000,Debit Card,Returned
TXN100985,21-10-2025,CUST1630,Rohan Iyengar,Male,38,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,1,5000,Credit Card,Returned
TXN100986,22-03-2025,CUST1132,Raghav Bose,Female,30,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,UPI,Cancelled
TXN100987,2025/05/04,CUST1679,Anahita Chad,Male,57,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Returned
TXN100988,09-05-2025,CUST1198,Alisha Aggarwal,Male,44,Mumbai,Maharashtra,Wooden Table,Furniture,Table,3,12000,Debit Card,Returned
TXN100989,25-07-2025,CUST1531,Arhaan Saran,Male,34,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,2,58000,Cash,Delivered
TXN100990,09-06-2025,CUST1421,Bhavin Ramakrishnan,Female,59,Delhi,Delhi,Wooden Table,Furniture,Table,2,12000,Debit Card,Cancelled
TXN100991,2025/11/11,CUST1101,Hunar Devan,Female,28,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,4,4500,Debit Card,Returned
TXN100992,13-10-2025,CUST1307,Hrishita Upadhyay,Female,47,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,4,4500,UPI,Cancelled
TXN100993,2025/05/11,CUST1128,Shanaya Kadakia,Male,55,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,2,58000,Credit Card,Delivered
TXN100994,2025/07/20,CUST1084,Vedika Gola,Female,56,Pune,Maharashtra,HP Laptop,Electronics,Laptop,4,72000,UPI,Delivered
TXN100995,22-04-2025,CUST1259,Piya Agrawal,Female,41,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,1,65000,Debit Card,Delivered
TXN100996,29-09-2025,CUST1346,Vedika Lall,Female,24,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,3,5000,Cash,Returned
TXN100997,11-06-2025,CUST1872,Devansh Bhalla,Female,35,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Cancelled
TXN100998,27-06-2025,CUST1255,Jhanvi Handa,Female,30,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,4,72000,Cash,Cancelled
TXN100999,2025/12/17,CUST1788,Azad Sami,Female,54,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Cancelled
TXN101000,2025/02/06,CUST1885,Jivika Agate,Male,33,Pune,Maharashtra,iPhone 14,Electronics,Mobile,4,65000,Cash,Returned
TXN101001,2025/04/07,CUST1689,Divij D’Alia,Male,37,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Delivered
TXN101002,07-12-2025,CUST1263,Raghav Ben,Male,50,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,4,72000,UPI,Cancelled
TXN101003,21-05-2025,CUST1515,Amira Tripathi,Male,21,Delhi,Delhi,Sony Headphones,Electronics,Accessories,2,5000,Cash,Delivered
TXN101004,2025/10/20,CUST1135,Adah Baria,Female,58,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Returned
TXN101005,2025/05/25,CUST1755,Farhan Manne,Female,26,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Returned
TXN101006,23-05-2025,CUST1696,Armaan Dani,Male,49,Pune,Maharashtra,HP Laptop,Electronics,Laptop,3,72000,UPI,Cancelled
TXN101007,08-02-2025,CUST1126,Samarth Iyer,Male,22,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,3,5000,Cash,Cancelled
TXN101008,2025/03/11,CUST1368,Zeeshan Gara,Female,48,Bengaluru,Karnataka,Wooden Table,Furniture,Table,1,12000,UPI,Delivered
TXN101009,26-08-2025,CUST1072,Pari Dyal,Female,24,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,3,58000,Cash,Cancelled
TXN101010,11-11-2025,CUST1834,Ryan Sagar,Female,27,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Returned
TXN101011,11-05-2025,CUST1086,Elakshi Yohannan,Male,39,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Returned
TXN101012,25-03-2025,CUST1040,Abram Suresh,Male,42,Bengaluru,Karnataka,Wooden Table,Furniture,Table,1,12000,Cash,Returned
TXN101013,2025/01/14,CUST1909,Inaaya  Chakrabarti,Male,34,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,2,58000,Cash,Delivered
TXN101014,02-01-2026,CUST1456,Armaan Vyas,Female,49,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,4,65000,Credit Card,Returned
TXN101015,23-04-2025,CUST1200,Urvi Sachdeva,Female,21,Kolkata,West Bengal,Wooden Table,Furniture,Table,2,12000,Credit Card,Delivered
TXN101016,19-12-2025,CUST1946,Navya Kara,Male,18,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,4,1800,Credit Card,Cancelled
TXN101017,2025/10/19,CUST1981,Vanya Sodhi,Male,60,Delhi,Delhi,Wooden Table,Furniture,Table,4,12000,Cash,Cancelled
TXN101018,21-12-2025,CUST1102,Ahana  Loyal,Male,55,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,3,58000,UPI,Cancelled
TXN101019,2025/10/15,CUST1529,Onkar Swaminathan,Male,59,Bengaluru,Karnataka,Wooden Table,Furniture,Table,1,12000,Cash,Cancelled
TXN101020,2025/12/25,CUST1421,Kimaya Krish,Female,47,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Delivered
TXN101021,17-04-2025,CUST1163,Zeeshan Saini,Male,34,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,5,4500,Debit Card,Delivered
TXN101022,2025/12/17,CUST1057,Saksham Gopal,Female,22,Mumbai,Maharashtra,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN101023,02-12-2025,CUST1925,Ishaan Salvi,Male,31,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,3,5000,Credit Card,Delivered
TXN101024,2025/05/31,CUST1734,Manikya Bhatia,Male,27,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,Debit Card,Returned
TXN101025,06-06-2025,CUST1871,Rati Goel,Male,32,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Returned
TXN101026,20-09-2025,CUST1689,Vanya Ray,Male,55,Kolkata,West Bengal,Wooden Table,Furniture,Table,3,12000,Credit Card,Returned
TXN101027,25-12-2025,CUST1885,Abram Tailor,Female,48,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,4,72000,UPI,Delivered
TXN101028,2025/10/18,CUST1128,Yuvraj  Khosla,Male,54,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,2,58000,Debit Card,Delivered
TXN101029,02-03-2025,CUST1269,Amani Virk,Male,24,Delhi,Delhi,Sony Headphones,Electronics,Accessories,2,5000,UPI,Delivered
TXN101030,2025/03/19,CUST1823,Keya Bahl,Female,47,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,4,65000,Cash,Returned
TXN101031,2025/10/13,CUST1458,Yuvaan Dixit,Male,46,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,Debit Card,Returned
TXN101032,02-07-2025,CUST1788,Advik Bassi,Male,21,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,4,4500,UPI,Delivered
TXN101033,17-01-2025,CUST1233,Tejas Ganesan,Male,32,Mumbai,Maharashtra,Wooden Table,Furniture,Table,3,12000,Debit Card,Returned
TXN101034,2025/01/10,CUST1589,Madhup Shroff,Female,23,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Delivered
TXN101035,23-01-2025,CUST1745,Umang Bhardwaj,Female,45,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,3,1800,Credit Card,Returned
TXN101036,07-06-2025,CUST1407,Anahita Kale,Female,37,Delhi,Delhi,Sony Headphones,Electronics,Accessories,3,5000,Cash,Returned
TXN101037,2025/10/21,CUST1558,Anaya Shroff,Female,32,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,5,1800,Debit Card,Cancelled
TXN101038,2025/10/30,CUST1059,Kabir Thakkar,Male,46,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,5,72000,Cash,Cancelled
TXN101039,2025/12/28,CUST1223,Dhanuk Deo,Male,53,Delhi,Delhi,iPhone 14,Electronics,Mobile,1,65000,Cash,Delivered
TXN101040,04-03-2025,CUST1897,Anahi Sankar,Female,50,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Cancelled
TXN101041,2025/05/13,CUST1407,Lakshit Gulati,Female,25,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,1,72000,Debit Card,Delivered
TXN101042,2025/05/19,CUST1715,Yuvaan Dayal,Male,23,Delhi,Delhi,Wooden Table,Furniture,Table,1,12000,Debit Card,Cancelled
TXN101043,04-08-2025,CUST1881,Anay Ganesan,Female,40,Pune,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Credit Card,Returned
TXN101044,05-04-2025,CUST1279,Kaira Ahluwalia,Male,22,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Debit Card,Delivered
TXN101045,2025/05/02,CUST1417,Charvi Rege,Male,27,Delhi,Delhi,iPhone 14,Electronics,Mobile,4,65000,Cash,Returned
TXN101046,01-03-2025,CUST1828,Jayant Dugar,Male,23,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,2,58000,Credit Card,Cancelled
TXN101047,29-03-2025,CUST1681,Vivaan Agarwal,Male,57,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,Cash,Returned
TXN101048,20-05-2025,CUST1047,Kabir Krishna,Female,33,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,3,65000,Debit Card,Cancelled
TXN101049,2025/01/06,CUST1293,Arhaan Trivedi,Female,53,Mumbai,Maharashtra,Wooden Table,Furniture,Table,2,12000,Debit Card,Delivered
TXN101050,2025/07/01,CUST1991,Vivaan Wagle,Female,36,Mumbai,Maharashtra,Wooden Table,Furniture,Table,5,12000,Credit Card,Cancelled
TXN101051,21-09-2025,CUST1866,Onkar Setty,Female,35,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,4,4500,Cash,Cancelled
TXN101052,02-03-2025,CUST1993,Ritvik Ganesan,Male,38,Delhi,Delhi,Nike Shoes,Fashion,Footwear,4,4500,Debit Card,Cancelled
TXN101053,2025/12/15,CUST1873,Drishya Lall,Male,50,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Cancelled
TXN101054,23-11-2025,CUST1763,Heer Dugal,Female,56,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,3,4500,Cash,Returned
TXN101055,2025/08/09,CUST1914,Neelofar Verma,Female,25,Pune,Maharashtra,HP Laptop,Electronics,Laptop,5,72000,Cash,Cancelled
TXN101056,2025/09/15,CUST1309,Nitya Chanda,Female,31,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,5,58000,Credit Card,Delivered
TXN101057,03-10-2025,CUST1701,Purab Choudhry,Female,49,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,4,72000,Credit Card,Cancelled
TXN101058,21-05-2025,CUST1620,Advik Anne,Male,32,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,1,65000,UPI,Delivered
TXN101059,16-02-2025,CUST1228,Yuvraj  Raj,Male,26,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Returned
TXN101060,2025/05/05,CUST1303,Zara Mand,Female,42,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Returned
